,1a,1b,1c,1d,1e,1f,1g,1h,2a,2b,2c,2d,2e,2f,2g,2h,3a,3b,3c,3d,3e,3f,3g,3h,4a,4b,4c,4d,4e,4f,4g,4h,5a,5b,5c,5d,5e,5f,5g,5h,6a,6b,6c,6d,6e,6f,6g,6h,7a,7b,7c,7d,7e,7f,7g,7h,8a,8b,8c,8d,8e,8f,8g,8h,val
13526,0,0,0,N,0,r,n,0,0,0,0,Q,0,p,0,k,0,0,p,0,0,0,0,0,p,0,0,0,0,0,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,2503.5
13527,0,0,0,Q,0,0,n,0,0,0,0,0,0,p,0,k,0,0,p,0,0,0,0,0,p,0,0,0,0,0,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,2805.0
13528,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,k,0,0,p,0,0,0,0,n,p,0,0,0,0,0,B,p,0,0,0,0,0,0,0,0,P,0,0,Q,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,2804.5
13529,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,k,0,0,p,0,0,0,0,0,p,0,0,0,0,Q,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,2907.0
13530,0,0,0,0,0,0,k,0,0,0,0,0,0,p,0,0,0,0,p,0,0,0,0,0,Q,0,0,0,0,0,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,3004.0
13531,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,Q,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,3104.0
13532,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,B,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,3203.0
13533,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,B,p,0,0,0,0,P,0,0,0,P,0,0,0,0,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,B,0,R,3206.5
13534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,p,0,0,0,0,P,0,0,0,P,0,0,0,B,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,B,0,R,3209.5
13535,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,P,0,0,0,P,0,0,0,B,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,B,0,R,3308.5
13536,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,B,0,P,0,0,0,P,0,0,0,B,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,0,0,R,3313.5
13537,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,B,0,P,0,0,0,P,0,0,0,B,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,0,0,R,13312.5
13538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,k,0,0,0,0,0,B,0,P,0,0,0,P,0,0,0,B,0,0,0,0,P,P,0,0,P,P,P,R,0,0,0,K,0,0,R,13312.5
13539,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
13540,r,n,b,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,126.5
13541,r,n,0,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,p,0,b,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,137.5
13542,r,n,0,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,Q,0,P,P,P,P,R,0,B,0,K,B,0,R,332.0
13543,r,n,0,q,k,b,0,r,p,p,p,0,p,p,p,p,0,0,0,0,0,0,0,n,0,0,0,p,0,0,0,0,Q,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,525.5
13544,r,n,0,q,k,b,0,r,p,0,p,0,p,p,p,p,0,0,0,0,0,0,0,n,0,Q,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,627.5
13545,r,n,0,0,k,b,0,r,p,Q,p,q,p,p,p,p,0,0,0,0,0,0,0,n,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,827.5
13546,Q,n,0,0,k,b,0,r,p,0,0,q,p,p,p,p,0,0,p,0,0,0,0,n,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,1125.5
13547,0,Q,0,0,k,b,0,r,0,0,0,q,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,2106.5
13548,0,0,0,Q,k,b,0,r,0,0,0,0,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,1417.0
13549,0,0,0,k,0,b,0,r,0,0,0,0,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,p,0,0,B,0,0,0,0,P,0,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,P,P,P,P,R,0,0,0,K,B,0,R,1307.5
13550,0,0,0,k,0,b,r,0,0,0,0,0,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,p,0,0,B,0,0,0,0,P,P,0,0,0,0,0,N,0,0,N,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,1311.5
13551,0,0,0,k,0,b,r,0,0,0,0,0,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,0,0,0,B,0,0,0,0,P,N,0,0,0,0,0,0,0,0,N,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,1312.5
13552,0,0,0,0,0,b,r,0,0,0,0,k,p,p,p,p,p,0,p,0,0,0,0,n,0,0,0,0,N,0,B,0,0,0,0,P,N,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,1419.0
13553,0,0,k,0,0,b,r,0,0,0,0,0,p,p,p,p,B,0,p,0,0,0,0,n,0,0,0,0,N,0,B,0,0,0,0,P,N,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,0,0,R,1517.5
13554,0,0,0,0,0,b,r,0,0,0,k,0,p,p,p,p,B,0,p,0,0,0,0,n,0,0,0,0,N,0,B,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,K,0,0,R,1516.0
13555,0,0,0,0,0,b,r,0,0,0,k,0,0,p,p,p,B,0,p,0,p,0,0,n,0,0,0,0,N,0,B,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,1521.0
13556,0,0,0,0,0,0,r,0,0,0,k,0,0,p,p,p,B,0,p,0,p,0,0,n,0,0,P,0,N,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,1817.0
13557,0,0,B,0,0,0,0,0,0,0,k,0,0,p,p,p,0,0,p,0,p,0,0,n,0,0,P,0,N,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2016.0
13558,0,0,k,0,0,0,0,0,0,0,0,0,0,p,p,p,0,0,N,0,p,0,0,n,0,0,P,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,1910.0
13559,0,0,k,0,0,0,0,0,0,0,0,0,0,p,0,p,0,0,N,0,p,0,p,B,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2207.5
13560,0,0,k,0,0,0,0,0,0,0,0,0,0,p,0,p,0,0,N,0,p,0,0,0,0,0,P,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2308.5
13561,0,0,k,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,N,0,p,0,0,B,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2407.5
13562,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,B,0,0,P,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2414.5
13563,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,N,0,0,B,0,0,P,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2512.0
13564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,N,0,0,B,0,0,P,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2615.0
13565,0,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,B,0,0,P,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2613.5
13566,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2615.5
13567,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,0,R,K,0,2616.5
13568,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,P,P,P,0,0,0,0,R,R,K,0,2616.0
13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,P,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,0,N,0,0,0,0,0,0,0,0,B,0,0,0,P,0,0,0,0,P,P,P,0,0,0,0,R,R,K,0,2613.5
13570,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,0,N,0,B,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,0,0,R,R,K,0,2617.0
13571,0,0,k,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,0,N,0,B,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,0,0,0,R,K,0,12610.5
13572,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
13573,r,n,b,q,k,b,n,r,p,p,p,p,p,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,33.0
13574,r,n,b,q,k,b,n,r,p,p,p,p,0,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,141.0
13575,r,n,b,0,k,b,n,r,p,p,p,p,q,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,145.5
13576,r,n,b,0,k,b,n,r,p,p,p,p,0,0,p,p,0,0,0,0,0,q,0,0,0,0,0,N,N,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,315.0
13577,r,n,b,0,k,0,n,r,p,p,p,p,0,0,p,p,0,0,0,0,0,N,0,0,0,0,b,0,N,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,1030.5
13578,r,n,b,0,0,0,N,r,p,p,p,p,k,0,p,p,0,0,0,0,0,0,0,0,0,0,b,0,N,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,1329.5
13579,r,n,b,0,0,0,r,0,p,p,p,p,k,0,p,p,0,0,0,0,0,0,0,0,0,0,P,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,1506.5
13580,r,n,b,r,0,0,0,0,p,p,p,p,k,0,p,p,0,0,0,0,0,0,0,0,0,0,P,0,N,p,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,0,Q,K,B,0,R,1821.5
13581,r,n,b,r,0,0,0,0,p,p,p,p,0,0,p,p,0,0,0,0,k,0,0,0,0,0,P,0,N,p,B,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,P,P,P,P,R,0,0,Q,K,B,0,R,1820.5
13582,r,n,b,r,0,0,0,0,p,0,p,p,0,0,p,p,0,0,0,0,k,0,0,0,0,p,P,Q,N,p,B,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,P,P,P,P,R,0,0,0,K,B,0,R,11409.5
13583,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
13584,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,122.0
13585,r,0,b,q,k,b,n,r,p,p,p,0,p,p,p,p,n,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,104.5
13586,r,0,b,q,k,b,0,r,p,p,p,0,p,p,p,p,n,0,0,p,0,0,0,n,0,0,0,0,0,0,0,0,0,0,N,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,B,Q,K,B,0,R,206.0
13587,r,0,b,q,k,b,0,r,p,p,p,0,p,0,p,p,n,0,0,p,0,p,0,n,0,0,0,0,0,0,0,0,0,0,N,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,N,B,Q,K,B,0,R,213.5
13588,r,0,b,q,k,b,0,r,p,p,p,0,p,0,p,p,n,0,0,0,0,p,0,n,0,0,0,p,0,0,0,Q,0,0,N,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,N,B,0,K,B,0,R,327.0
13589,r,0,b,q,0,b,0,r,p,p,p,k,p,0,p,p,n,0,0,0,0,p,0,n,0,0,0,Q,0,0,0,0,0,0,N,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,N,B,0,K,B,0,R,1113.0
13590,r,0,b,q,k,b,0,r,p,p,p,0,p,0,p,p,n,0,0,0,0,p,0,n,0,Q,0,0,0,0,0,0,0,0,N,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,N,B,0,K,B,0,R,436.0
13591,r,0,0,q,k,b,0,r,p,Q,p,b,p,0,p,p,n,0,0,0,0,p,0,n,0,0,0,0,0,0,0,0,0,0,N,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,N,B,0,K,B,0,R,732.5
13592,r,0,0,q,k,b,0,r,p,Q,p,b,0,0,p,p,n,0,0,0,p,p,0,n,0,0,0,0,0,0,0,0,0,0,N,P,P,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,737.5
13593,Q,0,b,q,k,b,0,r,p,0,p,0,0,0,p,p,n,0,0,0,p,p,0,n,0,0,0,0,0,0,0,0,0,0,N,P,P,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1014.0
13594,0,0,Q,0,k,b,0,r,p,0,p,0,0,0,p,p,n,0,0,0,p,p,0,n,0,0,0,0,0,0,0,0,0,0,N,q,P,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1313.0
13595,0,0,Q,q,k,b,0,r,p,0,p,0,0,0,p,p,n,0,0,N,p,p,0,n,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1610.5
13596,0,0,Q,q,0,b,0,r,p,0,p,0,k,0,p,p,n,0,0,N,p,p,0,n,0,0,0,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1611.0
13597,0,0,Q,q,0,b,0,r,p,0,p,0,k,0,p,p,n,0,0,0,0,p,0,n,0,0,0,p,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1306.0
13598,0,0,0,Q,0,b,0,r,p,0,p,0,0,k,p,p,n,0,0,0,0,p,0,n,0,0,0,p,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1533.5
13599,0,0,0,Q,0,b,0,r,p,0,p,0,0,k,p,p,n,0,0,0,0,p,0,N,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1805.0
13600,0,0,0,0,Q,b,0,r,p,0,p,0,0,0,p,p,n,0,0,0,0,p,k,N,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,11800.0
13601,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
13602,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,117.5
13603,r,0,b,q,k,b,n,r,p,0,p,p,p,p,p,p,0,p,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,125.0
13604,r,0,b,q,k,b,n,r,p,0,p,p,0,p,p,p,0,p,n,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,125.0
13605,r,0,b,q,k,b,n,r,0,0,p,p,0,p,p,p,p,p,n,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,203.0
13606,r,0,b,q,k,0,n,r,0,0,p,p,b,p,p,p,p,p,n,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,208.5
13607,r,0,b,q,k,0,n,r,0,0,p,p,b,p,p,p,p,p,n,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,p,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,109.0
13608,r,0,b,q,k,0,n,r,0,0,p,p,b,p,p,p,p,p,n,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,B,0,R,112.5
13609,r,0,b,q,k,0,n,r,0,0,p,p,0,p,p,p,p,p,n,0,0,b,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,B,N,0,0,P,P,0,0,0,P,P,P,R,0,0,Q,K,B,0,R,137.5
13610,r,0,b,q,k,0,n,r,0,0,p,p,0,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,B,N,0,0,P,P,0,0,0,P,P,P,R,0,0,Q,K,B,0,R,239.0
13611,r,0,b,q,k,0,0,r,0,0,p,p,0,p,p,p,p,p,n,0,0,0,0,n,0,0,0,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,B,N,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,427.5
13612,Q,0,b,q,k,0,0,r,0,0,p,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,0,0,0,0,0,0,N,0,B,N,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,636.0
13613,Q,0,b,q,k,0,0,r,0,0,p,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,B,N,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,B,0,R,1123.0
13614,0,0,Q,0,k,0,0,r,0,0,p,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,q,0,0,0,0,0,0,0,0,0,0,0,N,0,B,N,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,B,0,R,2107.0
13615,0,0,0,Q,k,0,0,r,0,0,p,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,B,N,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,B,0,R,1418.5
13616,0,0,0,k,0,0,0,r,0,0,p,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,B,0,R,1417.5
13617,0,0,k,0,0,0,0,r,0,0,p,p,0,p,p,p,B,p,0,0,0,0,0,n,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,0,0,R,1516.0
13618,0,k,0,0,0,0,0,r,0,0,p,p,0,p,p,p,B,p,0,0,0,0,0,n,0,0,0,0,N,0,B,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,0,0,R,1398.0
13619,0,k,0,0,0,0,0,r,0,0,p,N,0,p,p,p,B,p,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,n,0,0,0,N,0,0,0,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,0,0,R,11397.0
13620,k,0,B,0,0,0,0,r,0,0,p,N,0,p,p,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,n,0,0,0,N,0,0,0,0,0,R,P,0,0,0,P,P,P,0,0,0,0,K,0,0,R,11397.0
13621,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
13622,r,n,b,q,k,b,n,r,p,p,p,p,p,0,p,p,0,0,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,130.0
13623,r,n,b,q,k,b,n,r,p,p,0,p,p,0,p,p,0,0,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,34.0
13624,r,0,b,q,k,b,n,r,p,p,0,p,p,0,p,p,n,0,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,31.5
13625,r,0,b,q,k,b,n,r,p,p,0,p,0,0,p,p,n,0,p,0,0,p,0,0,0,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,N,R,130.5
13626,r,0,b,q,k,b,n,r,p,p,0,p,0,0,p,p,0,0,p,0,0,p,0,0,0,0,0,0,p,0,0,Q,0,n,0,0,P,0,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,323.0
