,1a,1b,1c,1d,1e,1f,1g,1h,2a,2b,2c,2d,2e,2f,2g,2h,3a,3b,3c,3d,3e,3f,3g,3h,4a,4b,4c,4d,4e,4f,4g,4h,5a,5b,5c,5d,5e,5f,5g,5h,6a,6b,6c,6d,6e,6f,6g,6h,7a,7b,7c,7d,7e,7f,7g,7h,8a,8b,8c,8d,8e,8f,8g,8h,val
3109,r,n,b,q,k,b,n,r,p,p,p,0,p,p,0,p,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,135.0
3110,r,n,0,q,k,b,n,r,p,p,p,0,p,p,0,p,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,P,P,P,P,P,P,P,0,P,R,0,B,Q,K,B,0,R,434.5
3111,r,0,0,q,k,b,n,r,p,p,p,0,p,p,0,p,0,0,n,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,N,0,P,P,P,P,P,0,P,0,P,R,0,B,Q,K,B,0,R,436.5
3112,r,0,0,q,k,b,0,r,p,p,p,0,p,p,0,p,0,0,n,p,0,0,p,n,0,N,0,0,0,0,0,0,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,P,P,P,P,0,0,P,0,P,R,0,B,Q,K,B,0,R,514.0
3113,r,0,0,q,k,b,0,r,p,p,p,0,p,p,0,p,0,0,0,p,0,0,p,n,0,N,0,0,0,0,0,0,0,0,0,Q,P,0,0,0,0,0,0,0,0,N,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,827.5
3114,r,0,0,q,k,b,n,Q,p,p,p,0,p,p,0,p,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,N,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,1322.0
3115,r,0,0,q,k,b,Q,0,p,p,p,0,p,0,0,p,0,0,0,p,0,0,p,0,0,N,0,0,0,p,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,N,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,1602.5
3116,r,0,0,q,k,b,Q,0,p,p,p,0,p,0,0,p,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,P,P,P,P,N,0,P,0,P,R,0,B,0,K,B,0,R,1521.0
3117,r,0,0,q,k,b,Q,0,p,0,p,0,p,0,0,p,0,p,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,1624.5
3118,r,0,0,q,k,b,0,0,p,0,p,0,0,0,0,p,0,p,0,p,Q,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,1806.5
3119,r,0,0,0,k,b,0,0,p,0,N,0,q,0,0,p,0,p,0,p,Q,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,B,0,K,B,0,R,2508.5
3120,r,0,0,k,0,b,0,0,p,0,N,0,q,0,0,p,0,p,0,p,Q,0,p,0,0,0,0,0,0,0,B,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,0,0,K,B,0,R,2117.5
3121,r,0,0,k,0,b,0,0,p,0,N,0,0,0,0,p,0,p,0,p,Q,0,p,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,0,0,K,B,0,R,2009.5
3122,0,0,r,k,0,b,0,0,p,0,0,0,0,0,0,p,0,p,0,p,Q,0,p,0,0,N,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,0,P,0,P,R,0,0,0,K,B,0,R,2615.5
3123,0,0,0,k,0,b,0,0,p,0,0,0,0,N,0,p,0,p,0,p,Q,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,r,0,0,P,0,P,R,0,0,0,K,B,0,R,12102.5
3124,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3125,r,n,b,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,120.5
3126,r,n,0,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,0,0,0,0,b,N,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
3127,r,n,0,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,Q,P,P,P,P,P,R,0,B,0,K,B,0,R,326.5
3128,r,n,0,q,k,b,n,r,0,p,p,0,p,p,p,N,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,Q,P,P,P,P,P,R,0,B,0,K,B,0,R,525.0
3129,r,n,q,0,k,b,n,r,0,p,p,0,p,p,p,N,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,0,P,P,P,P,P,R,0,B,0,K,B,0,R,630.5
3130,r,n,q,0,k,b,n,r,0,p,0,0,p,p,p,N,p,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,N,0,0,0,0,0,P,P,0,P,P,P,P,P,R,0,B,0,K,B,0,R,531.5
3131,r,n,q,k,0,b,n,r,0,p,0,0,p,p,p,N,p,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,Q,0,0,N,0,0,0,0,0,P,P,0,0,P,P,P,P,R,0,B,0,K,B,0,R,535.5
3132,r,n,q,k,0,b,n,r,0,0,0,0,p,p,p,N,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,0,Q,0,0,N,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,B,0,K,B,0,R,541.0
3133,r,n,q,k,0,b,n,r,0,0,0,0,p,p,p,N,p,p,p,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,P,0,0,0,Q,0,0,N,0,0,0,0,0,P,P,0,0,0,P,P,P,R,0,B,0,K,B,0,R,636.5
3134,r,n,q,k,0,b,n,r,0,0,0,0,p,p,p,N,p,p,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,Q,0,0,N,0,B,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,541.0
3135,r,n,q,k,0,b,n,r,0,0,0,0,p,p,0,N,p,p,0,0,0,0,p,0,0,0,0,N,0,0,0,0,0,0,0,P,0,0,0,Q,0,0,0,0,B,0,0,0,P,P,0,0,0,P,P,P,R,0,0,0,K,B,0,R,613.0
3136,r,n,0,k,0,b,n,r,0,0,0,0,p,p,0,N,p,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,Q,0,0,0,0,B,0,0,0,P,P,q,0,0,P,P,P,R,0,0,0,K,B,0,R,748.0
3137,r,n,0,k,0,b,n,r,0,0,0,0,p,p,0,N,p,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,Q,P,P,R,0,0,0,K,B,0,R,1532.5
3138,r,n,0,k,0,b,n,r,0,0,0,0,p,0,0,N,p,N,0,0,0,0,p,0,0,0,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,Q,P,P,0,0,R,0,K,B,0,R,1818.5
3139,r,n,R,k,0,0,n,r,0,0,0,0,p,0,b,N,p,N,0,0,0,0,p,0,0,0,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,B,0,0,0,P,P,0,0,0,Q,P,P,0,0,0,0,K,B,0,R,11409.5
3140,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3141,r,n,b,q,k,b,n,r,0,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,122.0
3142,r,n,b,q,k,b,n,r,0,p,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,N,B,Q,K,B,0,R,127.0
3143,r,n,b,q,k,b,0,r,0,p,p,p,0,p,p,p,p,0,0,0,p,0,0,n,0,0,0,0,N,0,0,Q,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,N,B,0,K,B,0,R,321.5
3144,r,n,b,q,k,0,0,r,0,p,p,p,0,p,p,p,p,0,0,b,p,0,0,n,0,0,0,0,0,0,0,Q,0,0,N,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,N,B,0,K,B,0,R,231.5
3145,r,n,b,q,k,0,0,r,0,p,p,p,0,p,p,p,p,0,0,0,p,0,0,n,0,0,0,0,0,0,0,Q,0,0,N,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,408.0
3146,r,n,b,q,k,r,0,0,0,p,p,p,0,p,p,p,p,0,0,0,p,0,0,n,0,0,Q,0,0,0,0,0,0,0,N,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,522.5
3147,r,n,b,0,k,r,0,0,0,p,Q,p,q,p,p,p,p,0,0,0,p,0,0,n,0,0,0,0,0,0,0,0,0,0,N,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,700.0
3148,r,n,b,0,k,r,0,0,0,p,Q,p,0,p,p,p,p,0,0,N,p,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,1603.0
3149,r,n,N,0,0,r,0,0,0,p,Q,p,k,p,p,p,p,0,0,0,p,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,1719.0
3150,r,n,0,0,0,r,0,0,0,p,Q,p,0,p,p,p,p,N,0,0,p,k,0,n,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,1906.5
3151,N,n,0,0,0,r,0,0,0,p,Q,p,0,p,p,p,p,0,0,0,0,k,0,n,0,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,2311.0
3152,N,n,0,0,0,r,0,0,0,0,0,p,0,p,p,p,p,p,0,Q,0,k,0,n,0,0,0,0,p,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,R,R,N,B,0,K,B,0,0,2514.5
3153,N,n,0,0,0,r,0,0,0,0,0,p,0,p,p,p,p,p,0,Q,0,0,0,n,0,0,0,0,p,0,k,0,0,0,0,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,R,R,N,B,0,K,B,0,0,12106.0
3154,N,n,0,0,0,Q,0,0,0,0,0,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,p,0,0,0,0,0,0,P,P,0,k,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,R,R,N,B,0,K,B,0,0,12600.0
3155,N,Q,0,0,0,0,0,0,0,0,0,p,0,p,p,p,p,p,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,p,P,0,k,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,R,R,N,B,0,K,B,0,0,12794.0
3156,0,Q,0,0,0,0,0,0,0,0,0,p,0,0,p,p,p,N,0,0,0,0,0,n,0,0,0,0,0,p,0,0,0,0,0,p,P,0,k,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,R,R,N,B,0,K,B,0,0,12799.5
3157,0,0,0,0,0,0,0,0,0,0,0,p,0,0,p,p,p,N,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,p,p,Q,k,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,R,R,N,B,0,K,B,0,0,12799.5
3158,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3159,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,117.5
3160,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,125.5
3161,r,n,b,q,k,b,n,r,p,p,p,p,0,p,p,p,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
3162,r,n,b,q,k,0,n,r,p,p,p,p,b,p,p,p,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,N,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,41.0
3163,r,n,b,q,k,0,n,r,p,p,p,p,b,p,0,p,0,0,0,0,p,0,0,0,0,0,0,0,0,0,p,0,0,0,0,P,N,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,0,R,0,B,Q,K,B,0,R,136.5
3164,r,n,b,q,k,0,n,r,p,p,p,p,0,p,0,p,0,0,0,0,p,0,0,0,0,0,0,0,0,0,B,0,0,b,0,P,N,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,0,R,0,0,Q,K,B,0,R,134.5
3165,r,n,b,0,k,0,n,r,p,p,p,p,0,p,0,p,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,b,0,P,0,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,0,R,0,0,Q,K,B,0,R,730.0
3166,r,n,b,0,k,0,n,r,p,p,p,p,0,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,P,0,N,0,0,b,0,0,0,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,P,P,P,0,R,0,0,Q,K,B,0,R,829.5
3167,r,n,b,0,0,0,n,r,p,p,p,p,k,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,P,0,N,0,0,b,0,0,P,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,K,B,0,R,832.5
3168,r,n,b,0,0,0,n,r,0,p,p,p,k,p,0,p,0,0,0,0,P,0,0,0,p,0,0,0,0,0,N,0,0,b,0,0,P,0,0,0,0,0,N,0,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,K,B,0,R,837.5
3169,r,n,b,0,0,0,n,r,0,p,p,p,k,0,0,p,0,0,0,0,p,0,0,0,p,0,0,0,0,0,N,0,0,b,0,0,P,0,0,0,0,0,N,B,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,K,0,0,R,735.5
3170,r,n,b,0,0,0,n,r,0,p,p,p,k,0,0,0,0,0,0,0,p,0,0,0,p,0,0,0,0,0,N,p,0,b,0,0,P,0,0,0,0,0,N,B,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,0,R,K,0,740.0
3171,r,n,b,0,0,0,n,r,0,p,p,p,k,0,0,0,0,0,0,0,p,0,0,0,p,N,0,0,0,0,N,0,0,b,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,0,R,K,0,842.0
3172,r,n,b,0,0,0,n,r,0,p,N,p,k,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,p,b,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,0,R,K,0,947.5
3173,N,n,b,0,0,0,n,r,0,p,0,p,k,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,p,0,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,P,P,0,R,0,0,Q,b,R,K,0,1440.5
3174,N,n,b,0,0,0,n,r,0,p,0,p,k,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,p,0,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,R,P,0,R,0,0,Q,0,0,K,0,1616.0
3175,N,n,b,0,0,0,n,0,0,p,0,p,k,0,0,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,R,P,0,R,0,0,Q,0,0,K,0,2109.5
3176,N,n,b,0,0,R,n,0,0,0,0,p,k,0,0,N,0,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,Q,0,0,K,0,2319.0
3177,N,n,R,0,0,0,n,0,0,0,0,0,k,0,0,N,0,p,0,0,p,0,0,0,0,0,0,p,0,0,0,0,p,0,0,0,P,0,0,p,0,0,0,B,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,Q,0,0,K,0,2510.5
3178,N,n,R,0,0,0,n,0,0,0,0,0,k,0,0,N,0,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,B,0,0,p,0,0,0,0,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,Q,0,0,K,0,2607.0
3179,N,n,R,Q,0,0,0,0,0,0,0,0,k,0,0,N,0,p,0,0,p,0,0,n,0,0,0,0,0,0,0,0,p,0,0,0,B,0,0,p,0,0,0,0,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,0,0,0,K,0,12405.0
3180,N,n,0,Q,0,0,0,0,0,0,R,0,0,k,0,N,0,p,0,0,p,0,0,n,0,0,0,0,0,0,0,0,p,0,0,0,B,0,0,p,0,0,0,0,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,0,0,0,K,0,12701.0
3181,N,0,0,Q,0,0,0,0,0,0,0,R,0,k,0,N,0,p,0,0,p,0,0,n,0,0,0,0,0,0,0,0,p,0,0,0,B,0,0,p,0,0,0,0,0,0,0,P,P,P,P,0,0,0,P,0,R,0,0,0,0,0,K,0,12701.0
3182,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3183,r,n,b,q,k,b,n,r,p,p,p,p,0,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,219.5
3184,r,n,b,q,k,b,n,r,p,p,p,p,0,0,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,N,B,Q,K,B,0,R,210.5
3185,r,n,b,q,k,b,n,r,0,p,p,p,0,0,p,p,0,0,0,0,0,0,0,0,p,0,0,0,N,p,0,0,0,0,B,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,N,B,Q,K,0,0,R,232.5
3186,r,n,b,q,k,b,n,r,0,p,p,p,0,N,0,p,0,0,0,0,0,0,0,0,p,0,0,0,0,p,p,0,0,0,B,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,N,B,Q,K,0,0,R,635.0
3187,r,n,b,q,k,b,0,r,0,p,p,p,n,N,0,p,0,0,0,0,0,0,0,0,p,0,0,0,0,p,p,0,0,0,B,0,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,0,R,1025.5
3188,r,n,b,q,k,b,0,r,0,p,p,p,n,N,0,p,0,0,0,0,0,0,0,0,p,0,0,0,0,0,p,0,0,0,B,0,N,p,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,0,R,1030.5
3189,r,n,b,q,k,b,0,r,0,p,p,p,n,N,0,p,0,0,0,0,0,N,0,0,p,0,0,0,0,0,p,0,0,0,B,0,0,0,0,0,0,0,0,0,p,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,0,R,10105.0
3190,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3191,r,n,b,q,k,b,n,r,p,0,p,p,p,p,p,p,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,124.5
3192,r,n,b,q,k,b,n,r,0,0,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,128.5
3193,r,0,b,q,k,b,n,r,0,0,p,p,p,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,125.0
3194,r,0,b,q,k,b,n,r,0,0,p,p,0,p,p,p,p,p,n,0,0,0,0,0,0,0,0,N,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,203.5
3195,r,0,b,0,k,b,n,r,0,0,N,p,0,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,N,0,0,0,0,q,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,635.0
3196,r,0,b,k,0,b,n,r,0,0,N,p,0,p,p,p,p,N,n,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,q,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,500.0
3197,r,0,b,k,0,b,n,r,0,0,N,p,0,p,p,p,p,N,n,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,K,P,P,R,0,B,Q,0,B,0,R,1033.5
3198,N,0,b,k,0,b,n,r,0,0,0,p,0,p,p,p,p,N,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,K,P,P,R,0,B,Q,0,B,0,R,1625.0
3199,N,0,b,k,0,b,n,r,0,0,0,p,0,p,p,p,p,N,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,Q,P,P,K,P,P,R,0,B,0,0,B,0,R,1819.0
3200,N,0,Q,k,0,b,n,r,0,0,0,0,0,p,p,p,p,N,0,p,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,P,P,K,P,P,R,0,B,0,0,B,0,R,12092.0
3201,N,0,Q,0,0,b,n,r,0,0,0,0,k,p,p,p,p,0,0,p,0,0,0,0,0,0,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,0,P,P,K,P,P,R,0,B,0,0,B,0,R,12092.0
3202,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
3203,r,n,b,q,k,b,n,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,124.5
3204,r,n,b,q,k,b,0,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,n,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,B,Q,K,B,0,R,129.5
3205,r,0,b,q,k,b,0,r,p,p,p,p,p,p,0,p,0,0,n,0,0,0,p,B,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,0,Q,K,B,0,R,321.5
3206,r,0,b,q,k,0,0,r,p,p,p,p,p,p,0,p,0,0,n,0,0,0,p,b,0,0,0,0,0,0,0,0,0,0,0,P,0,0,N,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,0,Q,K,B,0,R,103.0
3207,r,0,b,q,k,0,0,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,b,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,N,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,0,0,K,B,0,R,513.5
3208,r,0,b,q,k,0,0,Q,p,p,p,0,p,p,0,p,0,0,0,0,0,0,p,b,0,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,0,0,K,B,0,R,1097.0
3209,r,0,b,q,0,0,0,Q,p,p,p,k,p,p,0,p,0,0,0,0,0,0,p,b,0,0,0,p,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,N,0,0,K,B,0,R,1622.0
